config,window,units,layers,dropout,ticker,MAE,MSE,RMSE,MAPE
Combination_029,20,128,2,0.1,BMRI,79.05245214700696,9823.595381064591,99.11405238948002,1.6888149550330638
Combination_029,20,128,2,0.1,ITMG,212.66120560735223,77825.83125637,278.9728145471705,0.9397968388659408
Combination_029,20,128,2,0.1,MEDC,37.3359007724729,2472.097454459769,49.72019161728733,2.82203226925453
Combination_029,20,128,2,0.1,PGAS,23.27172370265712,1048.5514005953123,32.38134340318994,1.363383759205344
Combination_029,20,128,2,0.1,PTBA,26.222562955009,2699.3530919729865,51.95529897876622,1.0888364236957222
Combination_030,20,128,2,0.2,ADRO,39.36311148857471,2985.377165623075,54.63860508489465,2.143621679501341
Combination_030,20,128,2,0.2,BBCA,125.56201399230264,33303.11735289896,182.49141720338235,1.523917095191644
Combination_030,20,128,2,0.2,BBNI,66.02793751860696,8325.767336990808,91.24564283838878,1.5580318534097275
Combination_030,20,128,2,0.2,BBRI,65.8750522120364,7715.281477314723,87.83667501285964,1.7079502266303324
Combination_030,20,128,2,0.2,BBTN,24.915840362548085,1314.2057209730274,36.25197540787298,2.049161518008598
Combination_030,20,128,2,0.2,BMRI,82.12856158935764,11288.317335451253,106.24649328543155,1.747823421208864
Combination_030,20,128,2,0.2,ITMG,186.6626723957577,68146.59874902705,261.049035142877,0.8265968098712859
Combination_030,20,128,2,0.2,MEDC,50.19005523476909,4236.024733438316,65.08475039084283,3.789573744102289
Combination_030,20,128,2,0.2,PGAS,34.46253073301246,2084.90522779764,45.66076245309138,2.049773831289951
Combination_030,20,128,2,0.2,PTBA,24.53849427884431,2361.819631262716,48.59855585573214,1.0187504744933402
Combination_031,20,128,2,0.3,ADRO,43.52766057194994,3572.8562316175603,59.773373935369925,2.3787354858127285
Combination_031,20,128,2,0.3,BBCA,125.76950818085837,30757.35486948319,175.37774907177703,1.5298050522364222
Combination_031,20,128,2,0.3,BBNI,77.22131310607037,9702.37794243475,98.50064945184243,1.834594478053485
Combination_031,20,128,2,0.3,BBRI,102.85316736883884,15444.373602544634,124.27539419589316,2.667332899951674
Combination_031,20,128,2,0.3,BBTN,27.314924070743142,1520.3653815170555,38.99186301675076,2.251774798338639
Combination_031,20,128,2,0.3,BMRI,92.05654064957184,13932.627236275936,118.03655042517948,1.966772425130271
Combination_031,20,128,2,0.3,ITMG,202.1440953445092,78192.87251862971,279.6298848811223,0.8952386297726279
Combination_031,20,128,2,0.3,MEDC,30.94050471819596,1671.5720918751515,40.884863848069145,2.341104145205592
Combination_031,20,128,2,0.3,PGAS,27.62204611044136,1452.093196511886,38.1063406339665,1.6305570366842534
Combination_031,20,128,2,0.3,PTBA,25.440964501538723,2616.254839760083,51.1493386053044,1.0548804112057293
Combination_032,20,128,2,0.4,ADRO,56.220340685342734,5426.486244165587,73.66468790516652,3.064388181096862
Combination_032,20,128,2,0.4,BBCA,124.27277857879936,30034.45217629264,173.30450708591695,1.512016845012467
Combination_032,20,128,2,0.4,BBNI,80.91722574165406,10369.972561805687,101.83306222345318,1.9261625675424576
Combination_032,20,128,2,0.4,BBRI,116.31901936965303,18920.70027489128,137.55253641751315,3.0191171755983843
Combination_032,20,128,2,0.4,BBTN,28.73418592063086,1537.8028196185614,39.21482907802304,2.376388703795381
Combination_032,20,128,2,0.4,BMRI,86.34837292724373,11845.563317501828,108.8373250199665,1.84142489999836
Combination_032,20,128,2,0.4,ITMG,292.079447617205,148515.0744517374,385.3765359382138,1.2935267205777965
Combination_032,20,128,2,0.4,MEDC,32.54344469399542,1815.115039341577,42.60416692462812,2.4540380210281576
Combination_032,20,128,2,0.4,PGAS,24.22991402715229,1161.5814940705989,34.08198195631526,1.4275804147940294
Combination_032,20,128,2,0.4,PTBA,25.07386302133258,2607.7900195814614,51.066525430867735,1.0387304537403956
Combination_033,20,128,3,0.1,ADRO,41.976146967076566,3404.50373293746,58.34812535923892,2.2824408232848468
Combination_033,20,128,3,0.1,BBCA,109.1802407811871,22666.11886246921,150.5527112425054,1.3297873186893916
Combination_033,20,128,3,0.1,BBNI,65.41711831264362,8000.758196255485,89.44695744549104,1.5465891193999763
Combination_033,20,128,3,0.1,BBRI,60.811094635686985,6664.735071585776,81.63782868000456,1.5754825609739398
Combination_033,20,128,3,0.1,BBTN,28.393087188846724,1652.5810889681518,40.65195061701409,2.3383203425743124
Combination_033,20,128,3,0.1,BMRI,83.17828281963466,11414.88256418331,106.8404537812495,1.767503248890457
Combination_033,20,128,3,0.1,ITMG,219.99211150536425,85907.68499646256,293.10012793661923,0.9732306352058624
Combination_033,20,128,3,0.1,MEDC,31.364672508764475,1709.899313606241,41.350928811892985,2.367817055838444
Combination_033,20,128,3,0.1,PGAS,23.34758988387291,1048.2853211007289,32.37723461169482,1.3697703296575312
Combination_033,20,128,3,0.1,PTBA,25.01720729706099,2464.016510881399,49.638860894277165,1.0362524986191777
Combination_034,20,128,3,0.2,ADRO,44.145285235248885,3482.9426990761062,59.01646125511175,2.413057010305005
Combination_034,20,128,3,0.2,BBCA,111.46994725620142,26583.750404854243,163.0452403624658,1.3539339705230475
Combination_034,20,128,3,0.2,BBNI,69.68569635487295,8631.24169335463,92.90447617501876,1.6503222258111108
Combination_034,20,128,3,0.2,BBRI,65.41046380098304,7391.717368974429,85.97509737694067,1.6992086281837384
Combination_034,20,128,3,0.2,BBTN,25.637686189039748,1391.017350352106,37.29634499990724,2.110546171241448
Combination_034,20,128,3,0.2,BMRI,87.39672198141221,11815.70855726812,108.70008535998544,1.871530536317644
Combination_034,20,128,3,0.2,ITMG,203.2571643805332,76684.92388977576,276.9204288054165,0.8990603579431862
Combination_034,20,128,3,0.2,MEDC,40.736843485512495,3011.986701229134,54.8815697773773,3.0739254087507275
Combination_034,20,128,3,0.2,PGAS,29.019764910498964,1593.2381818638717,39.91538778295749,1.7109458636399868
Combination_034,20,128,3,0.2,PTBA,25.63320123034416,2738.147457447343,52.32731081803596,1.0618810523315834
Combination_035,20,128,3,0.3,ADRO,51.55155932731768,5262.30461085148,72.54174391928747,2.8103349084391125
Combination_035,20,128,3,0.3,BBCA,126.60105092062362,32878.5690929944,181.3244856410584,1.5372795161657775
Combination_035,20,128,3,0.3,BBNI,74.72579671324583,9865.594359782865,99.32569838557824,1.7599955704865833
Combination_035,20,128,3,0.3,BBRI,67.95509808837272,8317.072745783817,91.19798652264105,1.7590027728076436
Combination_035,20,128,3,0.3,BBTN,28.51940212875632,1609.484072228333,40.11837574264857,2.355342870514797
Combination_035,20,128,3,0.3,BMRI,90.47666135880586,12532.782592073128,111.94991108559724,1.934466101484184
Combination_035,20,128,3,0.3,ITMG,275.4811576802097,130245.98448100856,360.8960854332013,1.2204101889894272
Combination_035,20,128,3,0.3,MEDC,36.90193904968974,2409.991615077031,49.09166543393116,2.777612298141134
Combination_035,20,128,3,0.3,PGAS,25.076695466213074,1256.9292466752863,35.45319797529253,1.479862111100729
Combination_035,20,128,3,0.3,PTBA,25.033815356252862,2606.5526539621,51.05440876126273,1.0377585242540908
Combination_036,20,128,3,0.4,ADRO,54.40076569001455,5327.033340063789,72.98652848343856,2.9896462311236585
Combination_036,20,128,3,0.4,BBCA,118.14365520108512,31426.1435633502,177.27420444991483,1.432369004408114
Combination_036,20,128,3,0.4,BBNI,80.87351591467,10862.448138317171,104.22306912731544,1.9148272132651745
Combination_036,20,128,3,0.4,BBRI,74.8517838296838,9895.724575188731,99.47725657248864,1.942577423113724
Combination_036,20,128,3,0.4,BBTN,35.24839803050356,2545.5133954677704,50.45308112957791,2.9167413730577514
Combination_036,20,128,3,0.4,BMRI,119.87863904709434,23409.11600473725,153.0003790999789,2.5580685365979945
Combination_036,20,128,3,0.4,ITMG,260.0452107705658,115128.34922324236,339.3056869892433,1.150853831993237
Combination_036,20,128,3,0.4,MEDC,52.82610926186705,4961.363430320456,70.43694648634661,3.939393715083431
Combination_036,20,128,3,0.4,PGAS,27.337550070645992,1428.8848482362405,37.80059322598312,1.603329944483457
Combination_036,20,128,3,0.4,PTBA,35.620541264899344,3133.060569187186,55.97374892918274,1.4919189094613634
Combination_037,40,32,1,0.1,ADRO,43.52474141142353,3815.6196774747054,61.770702420117466,2.37019363743367
Combination_037,40,32,1,0.1,BBCA,240.8038918363104,86928.55158639624,294.836482794101,2.951304884379085
Combination_037,40,32,1,0.1,BBNI,71.308754931251,8633.556314107982,92.91693233263774,1.692296485532751
Combination_037,40,32,1,0.1,BBRI,67.76725226988981,7806.177061440078,88.35257246645442,1.7626213073778318
Combination_037,40,32,1,0.1,BBTN,29.074340124624285,1729.6060272669065,41.58853240097451,2.399511392138843
Combination_037,40,32,1,0.1,BMRI,83.08484880186674,10445.32739203309,102.20238447332376,1.7817696043011149
Combination_037,40,32,1,0.1,ITMG,201.1907902874537,78004.27675093054,279.2924573828132,0.8918694807806108
Combination_037,40,32,1,0.1,MEDC,29.36778537272996,1549.6558391472784,39.36566828020678,2.229269248849985
Combination_037,40,32,1,0.1,PGAS,24.15676410249668,1219.0622221470112,34.91507156153359,1.419300060630297
Combination_037,40,32,1,0.1,PTBA,27.3198513729538,2886.600843825887,53.72709599285901,1.1355943252356098
Combination_038,40,32,1,0.2,ADRO,49.64595491133578,4376.603671225565,66.15590428091484,2.7264207917618606
Combination_038,40,32,1,0.2,BBCA,114.43824721326072,27532.8438067614,165.93023777106268,1.3907957404037017
Combination_038,40,32,1,0.2,BBNI,74.4563382992642,9297.737275747566,96.42477521751124,1.767522174120215
Combination_038,40,32,1,0.2,BBRI,76.66053784550762,9703.194490425389,98.50479425096724,1.985270234670419
Combination_038,40,32,1,0.2,BBTN,30.17386992331651,1682.5081810864574,41.01838832872956,2.498085194374977
Combination_038,40,32,1,0.2,BMRI,118.31019228096484,21657.38242456961,147.1644740573268,2.5306084058936062
Combination_038,40,32,1,0.2,ITMG,293.595095043131,141211.37777987748,375.7810237091244,1.301961425982752
Combination_038,40,32,1,0.2,MEDC,30.91328943718616,1731.1005623278124,41.60649663607611,2.3489029482473227
Combination_038,40,32,1,0.2,PGAS,24.133442322984862,1196.2797468177853,34.587277239149444,1.4199294124610575
Combination_038,40,32,1,0.2,PTBA,27.421137145954926,3072.211784223686,55.42753633550464,1.139511181481154
Combination_039,40,32,1,0.3,ADRO,40.88253500703859,3153.1716696989315,56.15310917214586,2.2226533123871928
Combination_039,40,32,1,0.3,BBCA,201.9584585801302,68591.72761659049,261.90022454475,2.467410432909767
Combination_039,40,32,1,0.3,BBNI,75.33984330060676,9826.606276335477,99.12924026913288,1.7855210632353575
Combination_039,40,32,1,0.3,BBRI,80.8101641214911,10616.3391685528,103.03562087236044,2.0935181130584195
Combination_039,40,32,1,0.3,BBTN,31.790587622353684,1789.0517777538894,42.29718404047591,2.647526381179438
Combination_039,40,32,1,0.3,BMRI,87.99987617585296,12639.382911637207,112.42501016961133,1.8813134732555783
Combination_039,40,32,1,0.3,ITMG,251.2253617211213,112757.09340047724,335.79323012901443,1.1144386837414586
Combination_039,40,32,1,0.3,MEDC,32.98713372682969,2008.1561365752943,44.812455150050575,2.5029425041426245
Combination_039,40,32,1,0.3,PGAS,24.90541682826528,1266.4137840757726,35.58670796906863,1.467991000301009
Combination_039,40,32,1,0.3,PTBA,28.0640721814238,3049.754664934824,55.22458388195264,1.1674381372984892
Combination_040,40,32,1,0.4,ADRO,41.809879644847626,3183.301493059454,56.42075409864223,2.28462219881296
Combination_040,40,32,1,0.4,BBCA,125.08600178167974,34909.24890626424,186.84016941296173,1.5171104001053193
Combination_040,40,32,1,0.4,BBNI,94.32314329010124,14070.91040129749,118.62086832129282,2.2438147652200624
Combination_040,40,32,1,0.4,BBRI,97.10727855966574,14101.805942607483,118.75102501708136,2.528308632721456
Combination_040,40,32,1,0.4,BBTN,35.19948655659989,2110.7676554048685,45.943091487239606,2.942738115490515
Combination_040,40,32,1,0.4,BMRI,96.67866065347796,15737.529697759344,125.44931126857313,2.079525478069272
Combination_040,40,32,1,0.4,ITMG,255.0262697523448,114049.96885815397,337.71284970837866,1.1315364010991351
Combination_040,40,32,1,0.4,MEDC,30.10656147402262,1610.9257889125045,40.13634000394785,2.280627059444936
Combination_040,40,32,1,0.4,PGAS,25.00259917417018,1299.7414582029076,36.0519272467216,1.4669647031155626
Combination_040,40,32,1,0.4,PTBA,34.24002898039578,3646.411136411401,60.38552091694996,1.4297130477399074
Combination_041,40,32,2,0.1,ADRO,51.375132247055205,5124.912325962046,71.5884929717203,2.8064266085697684
Combination_041,40,32,2,0.1,BBCA,119.39205992564877,30337.15937596152,174.17565666866744,1.4470966286777354
Combination_041,40,32,2,0.1,BBNI,110.03138466704668,18275.706759567027,135.1876723653715,2.623894653242738
Combination_041,40,32,2,0.1,BBRI,77.95898218711518,10258.56696929319,101.28458406536105,2.0191486545576907
Combination_041,40,32,2,0.1,BBTN,30.63629797685502,1969.301203998972,44.37680930394807,2.5241541354062
Combination_041,40,32,2,0.1,BMRI,112.09192154862036,21462.2893439965,146.50013427979,2.399190584802663
Combination_041,40,32,2,0.1,ITMG,245.26719477751263,106270.56223659996,325.9916597653995,1.0858874578881843
Combination_041,40,32,2,0.1,MEDC,31.31670996875352,1749.7414869557751,41.829911390723446,2.381238144285063
Combination_041,40,32,2,0.1,PGAS,28.03907531628505,1569.8796579362806,39.6217069033665,1.655311207866344
Combination_041,40,32,2,0.1,PTBA,27.25409631677669,2921.884509114669,54.05445873482288,1.1318623346474936
Combination_042,40,32,2,0.2,ADRO,50.092352109847326,4705.028367705205,68.5932093410507,2.7356218644191967
Combination_042,40,32,2,0.2,BBCA,127.0081628205107,35147.95741508376,187.4778851360441,1.5396792692315642
Combination_042,40,32,2,0.2,BBNI,123.57908900693168,23362.34609692573,152.847460223995,2.9336492809106205
Combination_042,40,32,2,0.2,BBRI,129.01251899690072,22881.40490254288,151.26600709525877,3.3513151695609174
Combination_042,40,32,2,0.2,BBTN,31.553378098134687,1998.281071705668,44.70213721630845,2.6131383245384425
Combination_042,40,32,2,0.2,BMRI,107.75769739914278,19667.00114968054,140.23908567043833,2.303817982020705
Combination_042,40,32,2,0.2,ITMG,485.443011601623,355053.52214153943,595.8636774813006,2.1344795895750184
Combination_042,40,32,2,0.2,MEDC,33.553948942850226,1987.5729254727703,44.5822041343042,2.541745062817529
Combination_042,40,32,2,0.2,PGAS,25.717292089256446,1362.9453630666535,36.91808991628161,1.5115771181947475
Combination_042,40,32,2,0.2,PTBA,33.59341088602011,3485.8743522834416,59.04129361966455,1.4017763818946305
Combination_043,40,32,2,0.3,ADRO,51.7896047625825,4967.9529571715975,70.4837070334102,2.841975753398281
Combination_043,40,32,2,0.3,BBCA,162.08607098610275,60734.5556873184,246.4438185212167,1.961613228627017
Combination_043,40,32,2,0.3,BBNI,110.8654170070621,18595.62727558624,136.36578484204256,2.636379381614411
Combination_043,40,32,2,0.3,BBRI,125.48898187927236,21626.77425412887,147.0604442198135,3.258717752313902
Combination_043,40,32,2,0.3,BBTN,36.06301914930759,2668.7602337564467,51.66004484857177,2.940374025596245
Combination_043,40,32,2,0.3,BMRI,145.25554464017745,33157.92959034937,182.0931893024815,3.1167381020182856
Combination_043,40,32,2,0.3,ITMG,373.2315982417237,216594.5634095807,465.3972103586148,1.6476814490826637
Combination_043,40,32,2,0.3,MEDC,34.50993867881446,2068.9021546351155,45.48518610091769,2.611979397799512
Combination_043,40,32,2,0.3,PGAS,26.65860776420977,1399.727389987033,37.41293078585308,1.5698688080911578
Combination_043,40,32,2,0.3,PTBA,36.248435471340905,4238.813752265126,65.1061729198171,1.5140323545164112
Combination_044,40,32,2,0.4,ADRO,51.65246704660304,4806.020911613931,69.32547087192363,2.8327423633365347
Combination_044,40,32,2,0.4,BBCA,229.54224824690988,106136.19293910069,325.7855014255556,2.772311085940524
Combination_044,40,32,2,0.4,BBNI,129.4908636422467,25624.82358278761,160.07755490007838,3.0639363358598284
Combination_044,40,32,2,0.4,BBRI,122.8626999463303,20818.43274293161,144.28594090531348,3.188448021817199
Combination_044,40,32,2,0.4,BBTN,37.69894631076723,2806.6010136272475,52.977363218899896,3.098560605846547
Combination_044,40,32,2,0.4,BMRI,142.95223925611091,34669.168783864574,186.1965863915464,3.040998703178228
Combination_044,40,32,2,0.4,ITMG,355.6231617284336,199012.9614917599,446.10868798058607,1.56698929174861
Combination_044,40,32,2,0.4,MEDC,36.48143160456211,2345.2726228898982,48.42801485596842,2.7589737754659915
Combination_044,40,32,2,0.4,PGAS,28.754387467885177,1547.961843591915,39.34414624301708,1.7028766773095834
Combination_044,40,32,2,0.4,PTBA,33.7512233724697,4627.739706250582,68.02749228253664,1.4084684077586007
Combination_045,40,32,3,0.1,ADRO,54.63526679564723,5535.017865159415,74.39770067118617,2.997207288913489
Combination_045,40,32,3,0.1,BBCA,143.05984305606466,39910.89005466826,199.77710092667843,1.7364133396070216
Combination_045,40,32,3,0.1,BBNI,129.57333513301057,25415.192178789304,159.42142948421113,3.0951844987178805
Combination_045,40,32,3,0.1,BBRI,83.30474386800971,11362.15337167572,106.5934021019862,2.17636525770828
Combination_045,40,32,3,0.1,BBTN,32.934685874777685,2207.7434185217,46.98663021032366,2.706507996309964
Combination_045,40,32,3,0.1,BMRI,144.07244726479476,33189.30245827944,182.1793140240665,3.060670462089795
Combination_045,40,32,3,0.1,ITMG,501.6279659039683,396762.1925491195,629.8906195119273,2.201793539863772
Combination_045,40,32,3,0.1,MEDC,32.80053602006651,1849.0088488115248,43.00010289303417,2.4866520594054413
Combination_045,40,32,3,0.1,PGAS,30.408583150493143,1774.61083973951,42.12613013011651,1.8011342405339286
Combination_045,40,32,3,0.1,PTBA,28.768642724846764,3155.714798640321,56.17574920408558,1.1977460278457486
Combination_046,40,32,3,0.2,ADRO,59.677490290763565,6090.2813480483055,78.0402546641687,3.244806499657235
Combination_046,40,32,3,0.2,BBCA,450.78707557359184,238951.78637763773,488.8269493160517,5.5536916228228925
Combination_046,40,32,3,0.2,BBNI,139.1572185900572,29492.813913568367,171.73471959265652,3.317364120098808
Combination_046,40,32,3,0.2,BBRI,152.2203015842673,32361.06992829633,179.8918284088978,3.9638850536991512
Combination_046,40,32,3,0.2,BBTN,35.836440285823834,2515.5977462820274,50.15573492913874,2.9341277847408263
Combination_046,40,32,3,0.2,BMRI,142.4000149622238,30200.66352711031,173.7833810440754,3.0576156536823205
Combination_046,40,32,3,0.2,ITMG,275.10968559294315,136316.74339123227,369.2109740937182,1.2215554275037603
Combination_046,40,32,3,0.2,MEDC,34.72575929944758,2132.6977413479453,46.18114053753919,2.629178793094173
Combination_046,40,32,3,0.2,PGAS,28.500766016596508,1558.2242219834202,39.474348911456666,1.6810055445203511
Combination_046,40,32,3,0.2,PTBA,32.285637749399214,3983.2305735208415,63.11284000519104,1.3450441225369512
Combination_047,40,32,3,0.3,ADRO,53.28970534391971,4992.82538545988,70.65992772045468,2.915510075169965
Combination_047,40,32,3,0.3,BBCA,259.4208023380889,113117.83152987118,336.3299444442483,3.1597431263796216
Combination_047,40,32,3,0.3,BBNI,153.77733011039905,36083.454205316826,189.9564534447746,3.622428779604464
Combination_047,40,32,3,0.3,BBRI,140.24442504342042,26690.30686206454,163.3716831708131,3.635794502957399
Combination_047,40,32,3,0.3,BBTN,45.468058560286096,3580.4343632792866,59.83673088730104,3.788648691143201
Combination_047,40,32,3,0.3,BMRI,168.24145662698808,43964.06959045691,209.6761063890135,3.590903690629945
Combination_047,40,32,3,0.3,ITMG,458.8541228350976,338693.8231952181,581.9740743325411,2.013641251031716
Combination_047,40,32,3,0.3,MEDC,33.56996021704255,2000.325183922168,44.72499506900105,2.5398070404540065
Combination_047,40,32,3,0.3,PGAS,47.22366345014503,4392.899119869708,66.27894929666363,2.816161696336273
Combination_047,40,32,3,0.3,PTBA,34.84570593928262,4125.546542416459,64.23041757934054,1.454709663253706
Combination_048,40,32,3,0.4,ADRO,59.43712683300752,6444.27160770348,80.27622068647402,3.27373251048507
Combination_048,40,32,3,0.4,BBCA,248.54966272124275,127144.134334217,356.57276162687606,2.996272239888661
Combination_048,40,32,3,0.4,BBNI,140.70461702003757,30097.65063619268,173.4867448429207,3.355556479344933
Combination_048,40,32,3,0.4,BBRI,144.88136347249096,28818.07575405773,169.7588753322127,3.770788791206138
Combination_048,40,32,3,0.4,BBTN,42.93253223027427,3354.6464355162548,57.91930969474908,3.5456257922695
Combination_048,40,32,3,0.4,BMRI,178.6728933346357,44647.33072329766,211.2991498404517,3.8061989622101953
Combination_048,40,32,3,0.4,ITMG,457.8058846991697,322043.302611957,567.4885924950007,2.012957229656231
Combination_048,40,32,3,0.4,MEDC,53.00887870197707,4859.09428983758,69.70720400243852,3.962787866153208
Combination_048,40,32,3,0.4,PGAS,29.3849808706654,1653.3659722241753,40.66160316839678,1.7232227444232957
Combination_048,40,32,3,0.4,PTBA,37.4933773236309,4676.567959484521,68.38543674997274,1.5685907469985716
Combination_049,40,64,1,0.1,ADRO,38.12886913581719,2909.362697645029,53.93850848554332,2.0761266231245483
Combination_049,40,64,1,0.1,BBCA,120.23185723977116,27788.39789734039,166.69852398068917,1.4639923055967352
Combination_049,40,64,1,0.1,BBNI,65.02869413911014,7644.000052743876,87.42997227921255,1.5413462373657587
Combination_049,40,64,1,0.1,BBRI,69.49638393280836,8363.90517890338,91.45438851637128,1.805321296617496
Combination_049,40,64,1,0.1,BBTN,27.93471552545293,1565.792124712034,39.570091290165536,2.302115699973262
Combination_049,40,64,1,0.1,BMRI,85.6681819034995,11544.202049144733,107.44394840634224,1.834609330766911
Combination_049,40,64,1,0.1,ITMG,225.41803360628583,93975.80032762152,306.5547264806425,0.9993711730344268
Combination_049,40,64,1,0.1,MEDC,28.00123373407816,1438.6279574401945,37.92924936563067,2.1228614696044006
Combination_049,40,64,1,0.1,PGAS,23.46587591034044,1125.677802610634,33.551122225800945,1.3784335995937105
Combination_049,40,64,1,0.1,PTBA,24.72941880389084,2417.445263886286,49.16752245015287,1.02701117850983
Combination_050,40,64,1,0.2,ADRO,41.81093943151211,3474.816397864804,58.9475732992021,2.280694901130897
Combination_050,40,64,1,0.2,BBCA,108.18081551961758,24132.57939402941,155.34664268670053,1.315823944913265
Combination_050,40,64,1,0.2,BBNI,70.9623996816951,8974.516828315152,94.7339264905406,1.680948545656412
Combination_050,40,64,1,0.2,BBRI,68.55519853449324,8191.498853520098,90.50689948020592,1.776474698049226
Combination_050,40,64,1,0.2,BBTN,29.718310081563345,1846.298592434243,42.96857680252213,2.4523728483404086
Combination_050,40,64,1,0.2,BMRI,85.8499909154803,11151.445908924568,105.60040676495792,1.8441958852743
Combination_050,40,64,1,0.2,ITMG,212.79889244398603,78874.87733054438,280.846715007572,0.9414693428758216
Combination_050,40,64,1,0.2,MEDC,29.27623124714034,1536.9105308211033,39.20345049636707,2.2191262881534466
Combination_050,40,64,1,0.2,PGAS,24.014243290578705,1192.202219073731,34.52828143817371,1.4119282652673109
Combination_050,40,64,1,0.2,PTBA,25.82565301292234,2750.87466049102,52.44878130606106,1.0726357351680618
Combination_051,40,64,1,0.3,ADRO,45.22370828141414,3955.349161221247,62.891566693963405,2.474152443702126
Combination_051,40,64,1,0.3,BBCA,112.48179128272923,25525.90331702031,159.76828007154708,1.369239121709284
Combination_051,40,64,1,0.3,BBNI,72.35042198098823,9167.662857477248,95.74791307113304,1.7147673560050072
Combination_051,40,64,1,0.3,BBRI,73.13522031876704,9060.393670120302,95.18610019388494,1.896002950968689
Combination_051,40,64,1,0.3,BBTN,31.75824447502012,1898.0798865223544,43.56695865587079,2.63398659475219
Combination_051,40,64,1,0.3,BMRI,86.20925631025713,11778.973582258295,108.53097982722858,1.851598656273662
Combination_051,40,64,1,0.3,ITMG,210.09294859153803,86561.61735317679,294.21355739186595,0.9333961002962162
Combination_051,40,64,1,0.3,MEDC,31.890978716975145,1806.0024219986085,42.49708721781539,2.419378603124047
Combination_051,40,64,1,0.3,PGAS,24.12355745439048,1198.0400258067407,34.61271479971978,1.4197538551305509
Combination_051,40,64,1,0.3,PTBA,26.545607339349583,2762.7790836237905,52.56214496787389,1.1009748612302737
Combination_052,40,64,1,0.4,ADRO,44.0555675284897,3676.4674413502967,60.63388030919922,2.398767736825953
Combination_052,40,64,1,0.4,BBCA,119.92671979202636,28440.060273481125,168.64181057341955,1.4604427166280682
Combination_052,40,64,1,0.4,BBNI,92.62930568173635,13902.915875211493,117.91062664243412,2.1954834536563177
Combination_052,40,64,1,0.4,BBRI,84.32655738183296,11597.790573135577,107.69303864751691,2.181407753045848
Combination_052,40,64,1,0.4,BBTN,32.936966712497124,2013.65039813647,44.87371611685921,2.7332343745011145
Combination_052,40,64,1,0.4,BMRI,92.7813221632148,12811.210596049335,113.18661844957352,1.9958772363515105
Combination_052,40,64,1,0.4,ITMG,247.32334449780052,98429.18157037695,313.7342531034458,1.0949134219546663
Combination_052,40,64,1,0.4,MEDC,29.748127917973907,1593.8834147357331,39.92346947267651,2.260785085769218
Combination_052,40,64,1,0.4,PGAS,24.48114398572084,1252.7537300138445,35.394261258201794,1.4397962189350406
Combination_052,40,64,1,0.4,PTBA,29.015746303170705,3255.2674936869166,57.0549515264619,1.207307191601924
Combination_053,40,64,2,0.1,ADRO,45.798226988894505,3974.689215639452,63.04513633611598,2.4959642879065225
Combination_053,40,64,2,0.1,BBCA,117.45023940964565,29343.955460434103,171.30077483897762,1.426093558009631
Combination_053,40,64,2,0.1,BBNI,123.87215566292087,23087.297460464688,151.9450475022621,2.953258036067208
Combination_053,40,64,2,0.1,BBRI,69.0790858923197,8130.103204914,90.16708493077726,1.7971606322601803
Combination_053,40,64,2,0.1,BBTN,25.769899000048685,1322.2994648268625,36.36343582263456,2.124577552250298
Combination_053,40,64,2,0.1,BMRI,149.50808696395202,32900.320368064604,181.38445459317788,3.2348707520170565
Combination_053,40,64,2,0.1,ITMG,222.86164727356768,85277.13997401958,292.0224990887168,0.9862215986548416
Combination_053,40,64,2,0.1,MEDC,27.66869832707795,1414.0249518884984,37.60352313133037,2.1000781333585947
Combination_053,40,64,2,0.1,PGAS,24.026882374029345,1101.019663159256,33.1816163433799,1.4125186516775874
Combination_053,40,64,2,0.1,PTBA,25.774550477592207,2689.19759524558,51.85747386101235,1.0680667309795826
Combination_054,40,64,2,0.2,ADRO,46.94594773403605,4416.226709684715,66.45469667137692,2.5627650750182687
Combination_054,40,64,2,0.2,BBCA,168.97048793250704,59644.95636300501,244.22316917730188,2.0521373458490464
Combination_054,40,64,2,0.2,BBNI,83.30933058004588,11804.371333454212,108.64792374203113,1.9709989248522413
Combination_054,40,64,2,0.2,BBRI,80.13451852503881,10646.113007087502,103.1800029418855,2.0774194665332315
Combination_054,40,64,2,0.2,BBTN,28.96766753636045,1646.919512734122,40.5822561316411,2.392621024398238
Combination_054,40,64,2,0.2,BMRI,119.15838542602044,22885.10037333736,151.27822174172118,2.564540850485376
Combination_054,40,64,2,0.2,ITMG,242.76127465766132,109152.48034127011,330.38232449886016,1.077129047396294
Combination_054,40,64,2,0.2,MEDC,29.74301935230776,1570.984141110259,39.63564230727514,2.2549726004756563
Combination_054,40,64,2,0.2,PGAS,26.49979253467037,1405.2678617452511,37.48690253602251,1.5658918007953937
Combination_054,40,64,2,0.2,PTBA,28.272118369023577,2657.498229297523,51.55092850082841,1.179039879911293
Combination_055,40,64,2,0.3,ADRO,50.76031190939518,4901.28775131276,70.00919761940398,2.7755829874987703
Combination_055,40,64,2,0.3,BBCA,129.1842810241438,34829.182180945136,186.62578112614864,1.567879720828937
Combination_055,40,64,2,0.3,BBNI,118.261577448399,21298.4951319576,145.9400395092368,2.814735108945627
Combination_055,40,64,2,0.3,BBRI,80.5338828443427,10870.833461021211,104.26328913390952,2.089684424556385
