time,open,high,low,close,Volume
2023-12-11,2420,2440,2360,2370,11896500
2023-12-12,2380,2400,2340,2350,9805900
2023-12-13,2350,2350,2300,2300,10745300
2023-12-14,2300,2340,2300,2310,7107700
2023-12-15,2320,2410,2310,2310,23165500
2023-12-18,2320,2360,2310,2330,11128000
2023-12-19,2340,2370,2330,2370,7869800
2023-12-20,2370,2410,2350,2360,9858700
2023-12-21,2370,2390,2350,2380,6161100
2023-12-22,2390,2410,2380,2400,7311600
2023-12-27,2400,2450,2400,2440,10893200
2023-12-28,2440,2470,2440,2460,8040000
2023-12-29,2470,2470,2430,2440,8144200
2024-01-02,2440,2550,2440,2530,20588900
2024-01-03,2520,2540,2480,2530,15782700
2024-01-04,2540,2690,2540,2650,36985700
2024-01-05,2650,2700,2650,2660,20780900
2024-01-08,2660,2680,2620,2630,14404100
2024-01-09,2640,2650,2590,2630,12085800
2024-01-10,2640,2660,2620,2650,10351400
2024-01-11,2650,2650,2610,2620,7104500
2024-01-12,2620,2650,2610,2640,7291900
2024-01-15,2650,2720,2650,2710,20746500
2024-01-16,2720,2720,2680,2700,9765000
2024-01-17,2700,2720,2660,2660,12819400
2024-01-18,2660,2660,2620,2640,8669100
2024-01-19,2650,2650,2610,2620,6349700
2024-01-22,2610,2630,2550,2550,15847200
2024-01-23,2550,2590,2520,2540,8693800
2024-01-24,2560,2580,2500,2510,7820000
2024-01-25,2510,2580,2510,2570,9744300
2024-01-26,2600,2600,2540,2570,5259500
2024-01-29,2570,2590,2560,2570,5576600
2024-01-30,2560,2610,2540,2590,8436400
2024-01-31,2610,2660,2600,2610,14814000
2024-02-01,2610,2610,2560,2560,12265000
2024-02-02,2560,2580,2540,2540,6281100
2024-02-05,2550,2590,2540,2540,8566700
2024-02-06,2550,2570,2540,2560,8824400
2024-02-07,2560,2610,2560,2610,6496900
2024-02-12,2610,2660,2610,2650,11854100
2024-02-13,2650,2660,2630,2640,5620100
2024-02-15,2660,2700,2650,2660,10671400
2024-02-16,2680,2690,2650,2680,13090200
2024-02-19,2680,2690,2650,2690,10044100
2024-02-20,2690,2690,2640,2640,9295000
2024-02-21,2640,2640,2600,2610,7863400
2024-02-22,2610,2650,2600,2630,6881000
2024-02-23,2630,2640,2610,2630,3933700
2024-02-26,2640,2640,2580,2580,11677700
2024-02-27,2600,2610,2590,2590,5649800
2024-02-28,2600,2630,2600,2620,5274000
2024-02-29,2620,2630,2560,2560,16564000
2024-03-01,2590,2610,2570,2580,8631800
2024-03-04,2590,2690,2590,2690,27146000
2024-03-05,2740,2800,2740,2740,69921100
2024-03-06,2760,2790,2730,2780,27998700
2024-03-07,2780,2840,2750,2840,30004000
2024-03-08,2840,2900,2810,2900,34845300
2024-03-13,2900,2900,2800,2800,33678100
2024-03-14,2800,2890,2800,2880,31781000
2024-03-15,2890,2940,2840,2840,49866500
2024-03-18,2860,2880,2840,2850,12802300
2024-03-19,2850,2930,2850,2930,21766300
2024-03-20,2920,2930,2890,2890,14828300
2024-03-21,2900,2980,2900,2950,26602900
2024-03-22,2950,2980,2940,2940,16731800
2024-03-25,2940,2950,2900,2930,13402300
2024-03-26,2930,2950,2900,2940,13218400
2024-03-27,2940,2960,2940,2950,12763000
2024-03-28,2970,2990,2950,2970,24637300
2024-04-01,2970,2970,2850,2890,32264300
2024-04-02,2890,2920,2860,2920,16327900
2024-04-03,2920,2950,2900,2920,17802900
2024-04-04,2910,2940,2880,2930,9470900
2024-04-05,2930,2940,2910,2930,9068600
2024-04-16,2940,3130,2930,3100,58080000
2024-04-17,3120,3160,3060,3090,36783600
2024-04-18,3100,3130,3030,3130,26810000
2024-04-19,3130,3150,3090,3140,22919300
2024-04-22,3140,3150,3060,3080,19618600
2024-04-23,3080,3090,3050,3060,8424900
2024-04-24,3080,3100,2870,2960,31018500
2024-04-25,2960,2960,2870,2890,23582700
2024-04-26,2900,2940,2880,2880,11557400
2024-04-29,2900,3000,2860,3000,11267600
2024-04-30,3000,3030,2980,3030,14322600
2024-05-02,2760,2920,2750,2890,45398700
2024-05-03,2910,2950,2890,2930,15115300
2024-05-06,2940,2950,2910,2930,14822200
2024-05-07,2940,2950,2870,2880,19836200
2024-05-08,2900,3020,2790,2930,89508200
2024-05-13,2950,2970,2910,2930,20604500
2024-05-14,2940,2960,2920,2920,22326100
2024-05-15,2940,2950,2900,2910,16338100
2024-05-16,2920,2930,2900,2930,21537000
2024-05-17,2930,2950,2910,2920,30769200
2024-05-20,2930,2960,2910,2930,72080600
2024-05-21,2550,2640,2530,2570,63137100
2024-05-22,2570,2600,2570,2590,18229700
2024-05-27,2600,2600,2520,2520,21414000
2024-05-28,2540,2560,2510,2510,11910700
2024-05-29,2520,2530,2460,2470,14743600
2024-05-30,2470,2500,2420,2490,9640300
2024-05-31,2500,2520,2490,2490,15709000
2024-06-03,2500,2590,2500,2580,16723300
2024-06-04,2590,2590,2560,2570,11333500
2024-06-05,2570,2580,2500,2530,10332700
2024-06-06,2530,2540,2500,2510,4891100
2024-06-07,2520,2550,2510,2530,7711700
2024-06-10,2530,2540,2470,2480,13448200
2024-06-11,2480,2500,2440,2440,12171100
2024-06-12,2440,2460,2420,2430,6485000
2024-06-13,2430,2520,2430,2520,14098000
2024-06-14,2520,2520,2450,2460,5659700
2024-06-19,2460,2470,2420,2430,5276200
2024-06-20,2430,2450,2420,2420,6492600
2024-06-21,2430,2450,2380,2420,19318600
2024-06-24,2430,2440,2420,2430,6459100
2024-06-25,2440,2450,2410,2410,6880400
2024-06-26,2410,2440,2400,2440,6341900
2024-06-27,2440,2440,2420,2430,4573400
2024-06-28,2430,2470,2430,2450,12859800
2024-07-01,2460,2500,2450,2500,9767100
2024-07-02,2500,2520,2490,2490,9422500
2024-07-03,2500,2530,2490,2500,10030300
2024-07-04,2520,2570,2510,2530,18794900
2024-07-05,2540,2570,2520,2540,9942000
2024-07-08,2540,2560,2530,2550,7491700
2024-07-09,2550,2570,2530,2530,10477700
2024-07-10,2530,2560,2530,2540,7337200
2024-07-11,2550,2560,2540,2550,4843600
2024-07-12,2550,2560,2530,2530,7916500
2024-07-15,2560,2560,2500,2520,12266200
2024-07-16,2530,2550,2520,2530,6947800
2024-07-17,2550,2550,2530,2540,7325200
2024-07-18,2540,2630,2520,2620,26806000
2024-07-19,2620,2680,2620,2630,30356300
2024-07-22,2640,2700,2640,2680,18786400
2024-07-23,2690,2720,2650,2650,21142700
2024-07-24,2650,2680,2610,2620,11115400
2024-07-25,2620,2660,2600,2610,10327000
2024-07-26,2620,2670,2620,2660,8478400
2024-07-29,2680,2700,2660,2670,10990800
2024-07-30,2680,2690,2640,2640,7191000
2024-07-31,2640,2680,2640,2680,10266700
2024-08-01,2700,2700,2640,2670,9702200
2024-08-02,2670,2740,2660,2720,22835800
2024-08-05,2710,2710,2510,2560,48501700
2024-08-06,2600,2630,2540,2590,19166600
2024-08-07,2600,2630,2590,2610,10482000
2024-08-08,2610,2620,2580,2590,8760900
