time,open,high,low,close,Volume
2021-01-15,4653.60246,4653.60246,4438.9709,4468.23884,209834891.01043668
2021-01-18,4468.23884,4536.5307,4429.21492,4507.26276,170119967.44560772
2021-01-19,4585.3106,4585.3106,4497.50678,4507.26276,142036474.0395122
2021-01-20,4556.04266,4799.94216,4536.5307,4770.67422,258786405.8761908
2021-01-21,4799.94216,4829.2101,4653.60246,4673.11442,165187608.01067653
2021-01-22,4741.40628,4741.40628,4565.79864,4604.82256,170831326.01747853
2021-01-25,4673.11442,4673.11442,4497.50678,4663.35844,154008925.80755597
2021-01-26,4663.35844,4673.11442,4507.26276,4536.5307,152678152.2717349
2021-01-27,4536.5307,4604.82256,4390.191,4507.26276,185144188.48747128
2021-01-28,4468.23884,4536.5307,4312.14316,4360.92306,164251054.22520342
2021-01-29,4458.48286,4497.50678,4077.99964,4077.99964,287209895.87924534
2021-02-01,4077.99964,4331.65512,3863.36808,4292.6312,330899714.8415639
2021-02-02,4380.43502,4380.43502,4156.04748,4253.60728,156104666.06122604
2021-02-03,4370.67904,4370.67904,4253.60728,4273.11924,115769610.0238008
2021-02-04,4341.4111,4468.23884,4263.36326,4380.43502,151438297.33148286
2021-02-05,4429.21492,4429.21492,4312.14316,4360.92306,92254289.16418444
2021-02-08,4419.45894,4419.45894,4341.4111,4351.16708,112021652.36091097
2021-02-09,4390.191,4653.60246,4390.191,4507.26276,432703224.0738501
2021-02-10,4517.01874,4595.06658,4487.7508,4536.5307,188371542.3770857
2021-02-11,4585.3106,4595.06658,4517.01874,4565.79864,92884979.26400012
2021-02-15,4595.06658,4663.35844,4585.3106,4595.06658,86806041.01279421
2021-02-16,4624.33452,4624.33452,4546.28668,4556.04266,66739886.71563493
2021-02-17,4595.06658,4614.57854,4507.26276,4517.01874,94606590.00940962
2021-02-18,4585.3106,4653.60246,4536.5307,4556.04266,141718822.7118137
2021-02-19,4487.7508,4673.11442,4487.7508,4673.11442,102391968.82322432
2021-02-22,4731.6503,4751.16226,4643.84648,4673.11442,146872072.30847132
