time,open,high,low,close,Volume
2022-03-04,29275,29400,28500,29225,12324500
2022-03-07,30000,30200,29625,30075,11311000
2022-03-08,29800,29800,28025,28300,9665100
2022-03-09,28400,29150,27600,27800,7098500
2022-03-10,27275,27675,26175,27150,7828000
2022-03-11,26350,27975,26275,27050,3818000
2022-03-14,27350,27375,25750,26025,5760100
2022-03-15,26000,26250,25500,25825,3423100
2022-03-16,26025,26975,26000,26975,3449600
2022-03-17,27000,27100,26100,26300,4173600
2022-03-18,26400,27225,26300,26975,3322300
2022-03-21,26975,27000,26500,26650,3184500
2022-03-22,26575,27575,26525,27350,5209400
2022-03-23,27800,28100,27725,28050,5351500
2022-03-24,28500,28725,27500,27800,11516500
2022-03-25,28000,28600,28000,28525,9149000
2022-03-28,28550,29450,28550,29350,6139800
2022-03-29,29400,29650,28600,28975,6603800
2022-03-30,29000,29050,28150,28325,8894300
2022-03-31,28400,28800,28400,28550,7237200
2022-04-01,28600,28825,28425,28825,12158600
2022-04-04,26825,26825,26825,26825,2043100
2022-04-05,25825,26350,25600,26225,9575000
2022-04-06,26500,27750,26500,27625,10995200
2022-04-07,27650,27850,26325,27200,8539200
2022-04-08,27175,27650,27050,27475,5062600
2022-04-11,27650,28350,27225,27475,7191100
2022-04-12,27450,27550,26625,26625,4635900
2022-04-13,27300,28300,27300,28175,8244000
2022-04-14,28200,28450,27825,28300,4332900
2022-04-18,28200,28425,27600,27700,5527100
2022-04-19,27950,27950,27050,27125,5017300
2022-04-20,27475,27600,26700,27150,4644800
2022-04-21,27350,27875,27100,27275,4943900
2022-04-22,27250,27550,26950,27275,4347500
2022-04-25,26900,26975,26600,26800,4055000
2022-04-26,26800,26900,26300,26300,3972400
2022-04-27,26300,27225,26300,27100,3240100
2022-04-28,27625,28400,27425,28400,8582400
2022-05-09,28800,29350,28025,28550,9592100
2022-05-10,27850,28800,27200,28675,10687300
2022-05-11,29900,30750,28900,28900,9993500
2022-05-12,28900,30425,28900,29500,9475000
2022-05-13,30000,31825,29850,31725,10436500
2022-05-17,32000,33575,31850,33300,7142300
2022-05-18,33550,33925,32050,32500,7790700
2022-05-19,31950,32325,31250,31450,6494300
2022-05-20,31675,33075,31675,33050,4831400
2022-05-23,33300,33800,32700,32900,4005000
2022-05-24,32700,33350,32675,33050,2605000
2022-05-25,32725,33600,32600,33200,4143500
2022-05-27,33600,33650,32675,32850,2862400
2022-05-30,33000,33150,32600,32750,2608600
2022-05-31,33125,35000,33050,35000,6144000
2022-06-02,34900,35000,34400,34675,3166300
2022-06-03,34875,35750,34850,34950,3304700
2022-06-06,35100,35525,34850,35150,2317600
2022-06-07,35200,37000,35200,36450,4236300
2022-06-08,36250,36450,35025,35150,4462200
2022-06-09,35150,35325,34800,35000,3010800
2022-06-10,34600,34800,33550,33675,5146600
2022-06-13,32500,33150,31800,32800,6138600
2022-06-14,32000,33400,31975,32875,4035500
2022-06-15,32875,32975,31300,31450,5585900
2022-06-16,32500,33300,32275,32600,4152600
2022-06-17,32450,32450,31400,31800,4871500
2022-06-20,31950,31975,30750,31300,5023500
2022-06-21,32375,33075,31950,32975,5879200
2022-06-22,33075,33500,32225,32950,6384300
2022-06-23,32925,32925,31850,32200,3586600
2022-06-24,32475,32650,32075,32200,1772300
2022-06-27,32200,32350,31500,31725,3579900
2022-06-28,31750,32175,31600,31950,1729700
2022-06-29,31925,31925,31400,31525,2202500
2022-06-30,31025,31325,30500,30675,4094800
2022-07-01,30675,31175,29950,30025,4209000
2022-07-04,30025,30500,29225,30050,5276700
2022-07-05,30525,33000,30525,33000,7661200
2022-07-06,32500,32500,31575,32000,3938600
2022-07-07,32000,32300,31675,31850,1583200
2022-07-08,32525,33000,32300,32300,2994600
2022-07-11,32275,32500,31225,31375,5211800
2022-07-12,31800,33650,31700,33300,6715600
2022-07-13,33700,34125,33000,33800,5676500
2022-07-14,33800,34450,32950,34025,4065800
2022-07-15,33800,33800,33000,33000,2910500
2022-07-18,32325,33350,32200,33025,1613300
2022-07-19,32850,33850,32625,33750,2600100
2022-07-20,34100,34325,33900,34050,2552800
2022-07-21,34100,34375,33875,34150,2086300
2022-07-22,34225,35325,33975,35075,2944700
2022-07-25,35100,35700,35025,35050,3452400
2022-07-26,35325,35600,35225,35600,2353300
2022-07-27,36125,39200,36125,38900,8455200
2022-07-28,38925,39975,38400,39175,5124000
2022-07-29,39325,39850,39175,39600,3920000
2022-08-01,39600,40875,39200,40750,4759700
2022-08-02,40750,40750,39650,39750,3258400
2022-08-03,39750,40600,39750,40250,2599400
2022-08-04,40025,40200,39275,39400,3990800
2022-08-05,38500,40300,38500,39750,4714300
2022-08-08,39200,39650,39000,39600,2988500
2022-08-09,39900,40450,39900,40225,3062400
2022-08-10,40400,41275,40175,40300,3540200
2022-08-11,39900,39900,37500,37600,23464200
2022-08-12,37550,38375,37025,37750,6061500
2022-08-15,37800,38225,37300,37300,3763000
2022-08-16,37300,37600,36500,36700,4011900
2022-08-18,37100,37600,36700,36800,4406500
2022-08-19,37100,38225,37050,37500,4179600
2022-08-22,37775,38050,36500,36950,3640900
2022-08-23,36950,38325,36950,38250,4437100
2022-08-24,38125,38650,37600,38575,3148700
2022-08-25,38625,38800,38250,38500,2497400
2022-08-26,38725,38750,38350,38500,1431800
2022-08-29,38125,39750,37650,39550,4278400
2022-08-30,39800,39975,39300,39425,3806400
2022-08-31,39375,39425,38675,39300,2139400
2022-09-01,39425,40325,39200,40200,4091300
2022-09-02,40400,40750,40350,40475,2955700
2022-09-05,40500,43300,40500,42550,6620800
2022-09-06,43175,44475,43175,44175,6105800
2022-09-07,44000,44600,43225,44025,3273000
2022-09-08,43600,43850,42600,42650,3430300
2022-09-09,42725,43475,41825,43325,2177800
2022-09-12,43475,43950,42950,43850,1410100
2022-09-13,44075,44100,43475,43550,1372800
2022-09-14,43000,43900,42900,43550,2373100
2022-09-15,43850,45250,43850,44000,4380700
2022-09-16,44000,44225,43100,43425,3268100
2022-09-19,43350,43350,42000,42275,3629500
2022-09-20,42400,42950,41675,42100,2198500
2022-09-21,41700,42650,41100,42525,2512200
2022-09-22,42550,43975,42250,43775,3224100
2022-09-23,43425,43425,42725,43250,2386000
2022-09-26,42500,42500,41025,41300,7422300
2022-09-27,41875,42100,41500,41750,3284200
2022-09-28,41600,41925,41250,41250,2549200
2022-09-29,41700,41950,41350,41500,2796900
2022-09-30,41200,41825,40825,41425,2546700
2022-10-03,41500,42150,41475,42150,1531800
2022-10-04,42225,44175,42225,44150,5310500
2022-10-05,44250,44400,43600,43600,1903000
2022-10-06,43600,44250,43300,43300,1522600
2022-10-07,43325,44050,43100,43800,1810700
2022-10-10,42950,42950,41900,41900,3768300
2022-10-11,42200,42500,41600,41700,2429800
2022-10-12,42200,42425,41750,42075,2321700
2022-10-13,42775,43200,42450,42500,2434700
2022-10-14,42750,42875,42125,42125,1486600
2022-10-17,42150,42800,42000,42450,1701300
2022-10-18,42700,42825,41675,41900,2349200
2022-10-19,41900,42200,41600,41900,2439600
2022-10-20,41925,43925,41925,43450,8048300
2022-10-21,43550,43875,43300,43675,1903100
2022-10-24,43800,44325,43600,44150,2189400
2022-10-25,44150,44275,43000,43750,2594300
2022-10-26,43800,45425,43525,45350,4401200
2022-10-27,45350,45650,44775,44800,2242600
2022-10-28,44750,44975,44325,44525,1576600
2022-10-31,44650,45275,44650,45050,2014300
2022-11-01,44375,44375,42100,42300,6812700
2022-11-02,42525,43000,41700,41925,3563300
2022-11-03,43525,44650,43250,43600,10035600
2022-11-04,43575,43975,43400,43600,3427500
2022-11-07,43625,44050,43350,43575,3567300
2022-11-08,43550,43550,42700,42975,6062900
2022-11-09,42450,42575,41875,41925,9413200
2022-11-10,40925,41125,39575,40375,13709600
2022-11-11,37550,38500,37550,37550,15699400
2022-11-14,37525,37850,37000,37100,3752300
2022-11-15,37300,37825,37150,37775,4365500
2022-11-16,38300,38400,37750,38000,4334100
2022-11-17,37975,38050,37550,38025,2424100
2022-11-18,38200,38475,37850,38425,3104100
2022-11-21,39000,39925,38725,39750,4201600
2022-11-22,40000,41600,40000,41475,5371800
2022-11-23,41475,42050,41300,41375,4019000
2022-11-24,41500,41975,41475,41650,2468400
2022-11-25,41700,41800,40700,40925,2051600
2022-11-28,40925,41475,40925,41050,1655600
2022-11-29,41525,41925,41525,41850,2493100
2022-11-30,42000,42350,41650,41750,2543100
2022-12-01,42100,42300,41750,42000,1807500
2022-12-02,41875,41875,41450,41600,1270800
2022-12-05,41925,41925,40700,40800,2142500
2022-12-06,40875,41300,40325,41000,1822200
2022-12-07,41225,41400,40375,41350,1748400
2022-12-08,41325,41325,40125,40650,2088000
2022-12-09,40650,40675,39100,39250,2827000
2022-12-12,39250,40100,38600,39900,1463500
2022-12-13,39600,39675,39250,39350,1302500
2022-12-14,39700,40750,39700,40500,1955500
2022-12-15,40525,40750,40025,40275,1474300
2022-12-16,40000,40600,39800,40600,1358600
2022-12-19,40625,40725,40250,40675,790600
2022-12-20,40750,41275,40450,40775,2707000
2022-12-21,40900,41150,40625,41000,2002400
2022-12-22,41175,41400,40825,41000,1560800
2022-12-23,41050,41050,40600,40825,922100
2022-12-26,41000,41150,40250,40400,1143600
2022-12-27,40300,40375,40175,40250,722100
2022-12-28,40600,40600,39600,39800,1627300
2022-12-29,40000,40000,39300,39300,1706200
2022-12-30,39350,39475,38975,39025,2089700
2023-01-02,39050,40000,39050,39600,737000
2023-01-03,39600,39650,39025,39050,1457300
2023-01-04,39050,39100,37500,37525,3547900
2023-01-05,37525,37525,35025,35150,5661500
2023-01-06,35100,36125,34500,35400,3838200
2023-01-09,35400,35750,34275,34800,2587500
2023-01-10,34800,36125,34325,36100,2767600
2023-01-11,36100,36600,35300,36075,2209800
2023-01-12,35975,35975,34825,34875,2941900
2023-01-13,35100,35475,35100,35300,1176500
2023-01-16,35300,35300,34650,35075,1041200
2023-01-17,34550,35550,34550,35550,1655200
2023-01-18,35925,36500,35500,35700,1970600
2023-01-19,35050,36975,35050,36850,1461300
2023-01-20,37000,38675,36950,38325,2827800
2023-01-24,38000,38025,37275,37500,1987400
2023-01-25,37500,37500,36525,36525,1687100
2023-01-26,35475,35725,34900,35125,4228300
2023-01-27,35500,36150,35500,36100,2388500
2023-01-30,36100,36525,35550,35650,1679700
2023-01-31,35500,36200,35250,36200,2131500
2023-02-01,35750,35975,35500,35500,1776900
2023-02-02,35225,35725,35100,35100,1548900
2023-02-03,35100,35325,34225,34275,2657300
2023-02-06,34275,34725,33625,33900,2453600
2023-02-07,34975,37025,34800,36500,6081400
2023-02-08,36750,36975,35525,36100,1962700
2023-02-09,35200,35700,34950,35375,1610200
2023-02-10,34400,34600,33925,34150,3286100
2023-02-13,34700,35500,34700,35225,2333100
2023-02-14,35250,35475,34875,35125,1407200
2023-02-15,35325,35950,35325,35425,1959600
2023-02-16,35700,35800,35250,35400,732400
2023-02-17,35250,35275,34850,35125,1429600
2023-02-20,35100,35525,34875,35500,1410700
2023-02-21,35500,35900,35050,35150,1218400
2023-02-22,35900,35900,35350,35575,1510100
2023-02-23,35800,36325,35725,35900,3522800
2023-02-24,36225,36575,35675,36025,3351700
2023-02-27,36025,36325,35825,36050,1980400
2023-02-28,36075,37725,36050,37200,4923200
2023-03-01,37200,37300,36750,36975,2432500
2023-03-02,37175,38000,36975,38000,2906600
2023-03-03,38075,38500,37650,37950,1869200
2023-03-06,37800,37800,37200,37750,1422500
2023-03-07,37275,37625,37025,37025,1250600
2023-03-08,36925,37900,36550,37900,2605000
2023-03-09,38000,38350,37650,38350,2594100
2023-03-10,38300,38300,37900,38050,1420700
2023-03-13,38050,38900,38025,38750,3822400
2023-03-14,38800,38800,37325,37475,3262200
2023-03-15,37600,38325,37525,37900,1931100
2023-03-16,37700,37700,36150,37200,2762800
2023-03-17,37200,39250,37200,39250,7612500
2023-03-20,39050,39050,37950,38200,1217800
2023-03-21,38400,38600,38025,38350,1125200
2023-03-24,38400,38600,38250,38400,1594500
2023-03-27,38500,38850,38200,38500,3263700
2023-03-28,38700,39750,38600,39725,4037400
2023-03-29,39800,41000,39800,40800,5171300
2023-03-30,40950,41500,38400,39175,9086200
2023-03-31,39425,40250,39350,39400,8895000
2023-04-03,39725,40025,39700,39900,5618600
2023-04-04,40400,40800,40125,40525,4922000
2023-04-05,40525,40950,40200,40900,3744600
2023-04-06,41000,41500,40900,41125,5839100
2023-04-10,41200,41475,40350,40875,11662500
2023-04-11,38025,38025,38025,38025,633700
2023-04-12,35375,35375,35375,35375,1758900
2023-04-13,34200,35000,34125,34600,7151900
2023-04-14,34575,34575,33725,33725,5598600
2023-04-17,33700,33700,32200,32250,6352100
2023-04-18,32325,33925,32325,33700,4893000
2023-04-26,34000,34275,33725,33875,3251100
2023-04-27,33950,33950,33500,33600,1971400
2023-04-28,33600,33625,33150,33300,2192500
2023-05-02,33300,33350,31675,31675,4061300
2023-05-03,31700,32200,30625,31750,2785000
2023-05-04,31700,31925,31150,31175,1994100
2023-05-05,30600,30675,29575,29650,4717000
2023-05-08,29650,30450,29650,30000,2527800
2023-05-09,30025,30300,29675,29875,1829300
2023-05-10,29900,30650,29900,30200,1709400
2023-05-11,29300,29450,28250,28275,5875800
2023-05-12,28000,28275,27525,27825,2308200
2023-05-15,27825,28350,27700,27750,2104000
2023-05-16,27875,28125,27500,27500,1604000
2023-05-17,27500,27525,26150,26300,4320200
2023-05-19,26200,26200,24700,24700,4888400
2023-05-22,25100,25500,24850,25175,2915800
2023-05-23,25500,25750,25300,25475,1933200
2023-05-24,25300,25400,24775,24950,1815600
2023-05-25,24200,24200,23600,23800,3144900
2023-05-26,23500,24350,23400,23525,1754500
2023-05-29,23525,23625,22675,22975,2568000
2023-05-30,23100,23375,22825,23075,2329200
2023-05-31,22600,22675,22125,22125,2889500
2023-06-05,22500,23075,22325,22750,3362700
2023-06-06,23550,23900,23325,23675,3754600
2023-06-07,23500,23550,22800,22900,2770500
2023-06-08,23350,23800,23150,23525,2706800
2023-06-09,23550,23800,23175,23275,1537000
2023-06-12,23500,23850,23300,23550,1999300
2023-06-13,23550,23550,23200,23500,1178200
2023-06-14,23500,23675,23275,23525,1436100
2023-06-15,23525,24375,23375,24250,2127900
2023-06-16,24575,24775,24025,24225,3398900
2023-06-19,24000,24225,23650,24000,1177400
2023-06-20,24000,24250,23875,23925,1397800
2023-06-21,24075,24375,23900,24000,1591800
2023-06-22,24100,24350,24025,24025,1117500
2023-06-23,24100,24225,23900,23900,1705700
2023-06-26,23950,24075,23900,24000,841300
2023-06-27,24050,24125,24000,24125,954600
2023-07-03,24350,24875,24350,24675,2733400
2023-07-04,24700,25050,24700,24825,1587300
2023-07-05,24850,25150,24850,24925,2198700
2023-07-06,24950,25775,24925,25600,2399800
2023-07-07,25400,25450,24775,24850,3184900
2023-07-10,24900,25650,24900,25450,1717900
2023-07-11,25450,25800,25450,25650,1222300
2023-07-12,25600,25600,25225,25250,1113500
2023-07-13,25125,25200,24825,24900,1610800
2023-07-14,24900,25200,24850,25200,1194700
2023-07-17,25300,25600,25250,25425,1370500
2023-07-18,25475,25550,25200,25250,986600
2023-07-20,25400,25800,25400,25500,1604000
2023-07-21,25600,26850,25575,26775,3412300
2023-07-24,27300,28075,27050,28000,4262000
2023-07-25,28900,28900,27525,27525,4511100
2023-07-26,27700,28250,27700,28125,2114900
2023-07-27,28250,28300,27800,28025,1582700
2023-07-28,28000,28000,27075,27875,1673400
2023-07-31,27875,27950,27200,27200,2968700
2023-08-01,27275,27475,26800,27000,1748400
2023-08-02,26900,26900,26600,26625,1254400
2023-08-03,26575,27275,26500,27175,998200
2023-08-04,27500,27525,27200,27225,1128700
2023-08-07,27225,27400,27175,27225,759400
2023-08-08,27425,27500,27225,27475,1103900
2023-08-09,27550,27950,27375,27950,1472500
2023-08-10,28000,28625,28000,28375,2888800
2023-08-11,27900,27900,27250,27600,2156800
2023-08-14,27600,28200,27600,28075,1918600
2023-08-15,28250,28375,27975,28250,1193700
2023-08-16,28250,28300,28000,28200,1277300
2023-08-18,28200,28300,28000,28050,1275000
2023-08-21,28100,28325,28100,28225,1253500
2023-08-22,28250,29650,28250,29400,4285800
2023-08-23,29600,29950,29575,29600,2471700
2023-08-24,29500,29500,28900,29150,2042800
2023-08-25,29000,29000,28600,28700,1221100
2023-08-28,28950,29400,28950,29225,1274400
2023-08-29,29475,29600,29000,29050,974800
2023-08-30,29050,29350,29050,29175,789900
2023-08-31,29100,29150,28925,28925,951300
2023-09-01,29000,29275,29000,29200,479900
2023-09-04,30125,31350,30125,30975,4750100
2023-09-05,31000,31425,30850,30925,2757000
2023-09-06,31225,31275,30975,31100,2071000
2023-09-07,31050,31050,30700,30750,1954300
2023-09-08,30750,31000,30600,30750,2184600
2023-09-11,30750,30975,30000,30375,6157600
2023-09-12,28100,28450,28000,28100,4173700
